date,portfolio_value,total_exposure,cash,num_positions,returns,cumulative_returns
2017-05-11,1973461.262449624,29519801.6166687,-27546340.35421908,4,0.08729613185777874,0.9734612624496239
2017-05-12,1844659.9166244287,29388760.566711426,-27544100.650087,4,-0.0652667211036696,0.8446599166244286
2017-05-15,1709070.138201116,29256038.129329678,-27546967.99112856,4,-0.07350394357320378,0.709070138201116
2017-05-16,1797812.7221912167,29348327.845335007,-27550515.12314379,4,0.051924483382236764,0.7978127221912166
2017-05-17,1545263.1037086234,29102080.16633987,-27556817.062631246,4,-0.14047604367532773,0.5452631037086235
2017-05-18,1162035.636171701,28724635.48183441,-27562599.84566271,4,-0.2480014352359664,0.1620356361717008
2017-05-19,1232264.5704597258,28792137.324810028,-27559872.7543503,4,0.06043612786213037,0.2322645704597257
2017-05-22,1197204.2839378107,28764330.387115475,-27567126.103177663,4,-0.028451914761158048,0.19720428393781075
2017-05-23,1097920.022472745,28665900.796651844,-27567980.774179097,4,-0.08293009204619839,0.097920022472745
2017-05-24,1367610.0294441008,28930676.758289337,-27563066.728845235,4,0.24563720621831586,0.3676100294441007
2017-05-25,1254769.9730247317,28821602.463722233,-27566832.4906975,4,-0.08250894186936875,0.2547699730247317
2017-05-26,1309711.5676254057,28873186.52868271,-27563474.9610573,4,0.04378618853002392,0.30971156762540564
2017-05-29,1194302.4318069243,28750092.327594757,-27555789.89578783,4,-0.08811797854677716,0.1943024318069242
2017-05-30,1175483.6063236021,28728914.588689804,-27553430.9823662,4,-0.015757169191098597,0.17548360632360205
2017-05-31,1090713.0460590185,28646021.813154224,-27555308.767095204,4,-0.07211547639503779,0.09071304605901842
2017-06-01,1077010.3852599885,28639234.840869904,-27562224.455609914,4,-0.012563030073345693,0.07701038525998838
2017-06-02,1238261.7513984465,28799737.870693207,-27561476.11929476,4,0.14972127320715867,0.2382617513984464
2017-06-05,993164.8294776701,28556980.311870575,-27563815.482392903,4,-0.19793627772478073,-0.0068351705223298476
2017-06-06,971812.7171844267,28536297.023296356,-27564484.306111928,4,-0.021499062048414452,-0.028187282815573256
2017-06-07,752763.5912746214,28317944.139242172,-27565180.54796755,4,-0.22540261311299037,-0.24723640872537855
2017-06-08,851057.4023574614,28418194.77081299,-27567137.368455525,4,0.13057726518946455,-0.1489425976425386
2017-06-09,848834.8047584284,28400497.198104855,-27551662.393346425,4,-0.0026115719020554096,-0.15116519524157168
2017-06-12,953600.6669849181,28506931.751966476,-27553331.084981557,4,0.12342314622255057,-0.04639933301508192
2017-06-13,860111.3777011656,28409683.853387833,-27549572.475686666,4,-0.09803819619730936,-0.13988862229883436
2017-06-14,889500.8485168242,28443745.732307434,-27554244.88379061,4,0.034169378033584774,-0.1104991514831758
2017-06-15,737027.5776237237,28291813.37356567,-27554785.795941945,4,-0.17141441871285257,-0.2629724223762764
2017-06-16,1115495.7334846281,28667032.420635223,-27551536.687150594,4,0.5135060984843156,0.11549573348462805
2017-06-19,1112826.9653171324,28668490.61846733,-27555663.653150197,4,-0.0023924503585136536,0.11282696531713232
2017-06-20,1295702.7475684904,28845821.917057037,-27550119.169488546,4,0.16433442749946514,0.29570274756849035
2017-06-21,1214737.3776286864,28759483.844041824,-27544746.466413137,4,-0.06248761152335547,0.21473737762868628
2017-06-22,1208277.9328674136,28756697.23749161,-27548419.304624196,4,-0.0053175648335465064,0.20827793286741358
2017-06-23,1201307.4378818297,28748969.40588951,-27547661.96800768,4,-0.005768950003946505,0.2013074378818296
2017-06-26,1186462.6328796172,28739847.95808792,-27553385.325208303,4,-0.012357207267764236,0.18646263287961706
2017-06-27,1341958.1870883727,28893639.05787468,-27551680.870786306,4,0.131058113335907,0.34195818708837256
2017-06-28,1416499.517425897,28980378.657579422,-27563879.140153524,4,0.05554668621922998,0.41649951742589697
2017-06-29,1450087.5692218603,29022566.944360737,-27572479.375138875,4,0.023712010758041302,0.4500875692218602
2017-06-30,1359471.462234857,28938386.291265488,-27578914.82903063,4,-0.062490092950475584,0.35947146223485693
2017-07-03,1422571.3416099572,28676488.131284714,-27253916.789674755,3,0.046415008426413884,0.42257134160995724
2017-07-04,1706557.8206539177,28954501.926898956,-27247944.106245037,3,0.19962898923759176,0.7065578206539178
2017-07-05,1601181.2492370629,28847876.6977787,-27246695.448541638,3,-0.06174802291578774,0.601181249237063
2017-07-06,1657842.2292232537,28903714.954853058,-27245872.725629803,3,0.03538698695927689,0.6578422292232537
2017-07-07,1645351.509666449,28897208.482027058,-27251856.972360607,3,-0.007534323433573631,0.6453515096664488
2017-07-10,1856932.6504230525,29103626.60884857,-27246693.958425518,3,0.1285932759738957,0.8569326504230526
2017-07-12,1796720.9919452658,29045338.511466976,-27248617.51952171,3,-0.0324253324233752,0.7967209919452658
2017-07-13,1693992.267465594,28941566.228866577,-27247573.961400982,3,-0.05717566886578751,0.6939922674655941
2017-07-14,1713781.2479496028,28963277.339935303,-27249496.0919857,3,0.011681859984883802,0.7137812479496028
2017-07-17,1452642.0935153987,28713918.447494507,-27261276.353979107,3,-0.1523760134186527,0.45264209351539875
2017-07-18,1500122.6767063166,28758436.918258667,-27258314.24155235,3,0.03268567213002527,0.5001226767063167
2017-07-19,1352099.5481967987,28613460.779190067,-27261361.230993267,3,-0.09867401567085099,0.35209954819679856
2017-07-20,1323279.8679828704,28583278.536796574,-27259998.6688137,3,-0.02131476210635752,0.32327986798287034
2017-07-21,1324455.033159262,28586104.989051823,-27261649.95589256,3,0.0008880700181610468,0.32445503315926194
2017-07-24,1087147.7826595332,28353411.01884842,-27266263.236188885,3,-0.17917350499523776,0.08714778265953327
2017-07-25,1159312.467193606,28424747.616052628,-27265435.14885902,3,0.06637982957343058,0.15931246719360614
2017-07-26,1352004.0317535426,28617554.09836769,-27265550.066614147,3,0.16621193165151804,0.35200403175354267
2017-07-27,1128989.587640765,28403068.54248047,-27274078.954839703,3,-0.16495102002286866,0.12898958764076496
2017-07-28,1123175.452566153,28393383.562564854,-27270208.1099987,3,-0.005149857127346724,0.12317545256615281
2017-07-31,973254.124736792,28249805.897474293,-27276551.7727375,3,-0.13347988285074353,-0.02674587526320804
2017-08-01,932321.6780185689,28215237.85591125,-27282916.17789268,3,-0.042057306183308385,-0.06767832198143109
2017-08-02,950578.6999225606,28233479.85744476,-27282901.157522198,3,0.019582320495639127,-0.04942130007743939
2017-08-03,1030321.4295864095,28316239.41659927,-27285917.98701286,3,0.08388861403095316,0.030321429586409376
2017-08-04,817334.0364456201,28100725.680589676,-27283391.644144055,3,-0.20671936642751043,-0.18266596355437992
2017-08-07,1043924.2228031148,28317136.287689205,-27273212.06488609,3,0.2772308214923709,0.0439242228031147
2017-08-08,1034590.195035937,28308468.759059906,-27273878.564023968,3,-0.008941288613951603,0.03459019503593708
2017-08-09,875038.7831687953,28144018.85867119,-27268980.075502392,3,-0.15421701523239317,-0.12496121683120476
2017-08-10,860920.3799724604,28131640.374660492,-27270719.99468803,3,-0.016134602794641406,-0.1390796200275396
2017-08-11,625885.1989269317,27895175.158977512,-27269289.96005058,3,-0.273004550145563,-0.37411480107306827
2017-08-14,654773.9609241511,27928286.67163849,-27273512.710714336,3,0.04615664669295372,-0.3452260390758489
2017-08-15,832535.9328746786,28101522.62449264,-27268986.691617962,3,0.27148601282133056,-0.16746406712532136
2017-08-16,1001852.7313232447,28264206.558465958,-27262353.82714271,3,0.20337476349390604,0.0018527313232448162
2017-08-17,851162.9208087947,28116396.30794525,-27265233.387136456,3,-0.15041113908570103,-0.14883707919120537
2017-08-18,685545.9912776973,27946514.427661896,-27260968.436384197,3,-0.19457723719182263,-0.3144540087223028
2017-08-21,682310.7107639338,27945748.09074402,-27263437.379980084,3,-0.004719275664837097,-0.3176892892360662
2017-08-22,586304.3471336389,27853754.729032516,-27267450.381898876,3,-0.14070768949648105,-0.4136956528663611
2017-08-23,786155.1447868408,28047405.213117603,-27261250.06833076,3,0.34086528375620073,-0.2138448552131592
2017-08-24,580051.6708850886,27843009.114265442,-27262957.443380352,3,-0.2621664124040495,-0.4199483291149114
2017-08-25,731405.7155609156,27993653.20801735,-27262247.492456432,3,0.26093200360043634,-0.2685942844390844
2017-08-28,683132.0627689387,27957927.227020264,-27274795.164251324,3,-0.0660011970988712,-0.3168679372310613
2017-08-29,530035.1484775605,27806523.561477665,-27276488.413000103,3,-0.22411027477005052,-0.4699648515224395
2017-08-30,793133.3287715937,28069926.08308792,-27276792.754316326,3,0.4963787421451953,-0.2068666712284063
2017-08-31,962708.7517738368,28235349.744558334,-27272640.992784496,3,0.21380443470315602,-0.037291248226163254
2017-09-01,879006.7537784602,28153551.10168457,-27274544.34790611,3,-0.08694425789850946,-0.12099324622153984
2017-09-04,795609.5143318239,28069948.524236683,-27274339.009904858,3,-0.09487667653081,-0.20439048566817608
2017-09-05,800120.6918716492,28072937.041521076,-27272816.349649426,3,0.005670089985806648,-0.19987930812835075
2017-09-06,494426.3502120998,27774631.291627884,-27280204.941415783,3,-0.38206028761044364,-0.5055736497879002
2017-09-07,627122.5019454983,27907937.794923782,-27280815.292978283,3,0.26838406099609036,-0.37287749805450177
2017-09-08,407211.91010475426,27695845.365524292,-27288633.455419537,3,-0.3506660838329413,-0.5927880898952458
2017-09-11,395427.0585537019,27688133.299350742,-27292706.24079704,3,-0.02894034103280707,-0.6045729414462981
2017-09-12,688580.344533923,27976976.931095123,-27288396.5865612,3,0.7413586896466993,-0.3114196554660771
2017-09-13,892962.764120101,28188095.15237808,-27295132.388257977,3,0.29681709797353806,-0.107037235879899
2017-09-14,969392.965650561,28256165.6832695,-27286772.71761894,3,0.0855917005741802,-0.03060703434943901
2017-09-15,814790.4380321528,28112767.87519455,-27297977.437162396,3,-0.159483855460674,-0.1852095619678472
2017-09-18,1129500.7272720363,28437057.52491951,-27307556.797647472,3,0.38624691030979497,0.12950072727203632
2017-09-19,1205161.7904663112,28510898.262262344,-27305736.471796032,3,0.06698628993096012,0.20516179046631122
2017-09-20,1224862.0792388942,28532198.3397007,-27307336.260461804,3,0.016346592572405116,0.22486207923889423
2017-09-21,1470514.665460589,28770543.098449707,-27300028.432989117,3,0.2005553036422998,0.4705146654605892
2017-09-22,1442926.4172077205,28751134.276390076,-27308207.859182354,3,-0.018760947374997783,0.4429264172077205
2017-09-25,1443196.3964462306,28746862.679719925,-27303666.283273693,3,0.00018710534043209215,0.44319639644623066
2017-09-26,1274972.8067874934,28573586.94076538,-27298614.133977886,3,-0.11656319962617423,0.2749728067874935
2017-09-27,1431454.9370765747,28725103.46770287,-27293648.530626293,3,0.12273370024523422,0.43145493707657456
2017-09-28,1554345.7075119044,28843713.55175972,-27289367.844247814,3,0.08585025434772442,0.5543457075119045
2017-09-29,1454510.5501174952,28747049.83830452,-27292539.288187023,3,-0.06422969929528666,0.4545105501174953
2017-10-02,1497523.973798751,28789535.22443771,-27292011.250638958,3,0.029572438424582792,0.4975239737987509
2017-10-03,1535322.825527194,28817734.450101852,-27282411.624574658,3,0.025240899237532144,0.535322825527194
2017-10-04,1555340.2408123044,28836718.499660492,-27281378.258848187,3,0.013037919421432953,0.5553402408123045
2017-10-05,1549058.4476947812,28830499.529838562,-27281441.08214378,3,-0.004038854620158516,0.5490584476947813
2017-10-06,1540933.5895538393,28814126.402139667,-27273192.812585827,3,-0.005245030071675427,0.5409335895538392
2017-10-09,1485146.9799041776,28758413.22541237,-27273266.24550819,3,-0.03620312389050728,0.48514697990417766
2017-10-10,1510415.8326149015,28786641.68715477,-27276225.854539867,3,0.017014378410111552,0.5104158326149015
2017-10-11,1428659.9858760862,28711899.57857132,-27283239.592695232,3,-0.05412803876484518,0.4286599858760862
2017-10-12,1448926.8465995817,28736131.16145134,-27287204.314851757,3,0.01418592311946587,0.4489268465995817
2017-10-13,1400404.5828342466,28687153.577804565,-27286748.994970318,3,-0.033488415153056006,0.4004045828342466
2017-10-16,1310987.2146606438,28598073.631525036,-27287086.41686439,3,-0.06385109651143317,0.31098721466064383
2017-10-17,1390622.0897197751,28674936.711788177,-27284314.6220684,3,0.06074420419099602,0.3906220897197752
2017-10-18,1397138.7549400358,28677418.917417526,-27280280.16247749,3,0.004686151089095425,0.3971387549400358
2017-10-19,1596071.8584090464,29190101.176500317,-27594029.31809127,4,0.14238607494468125,0.5960718584090465
2017-10-20,1512688.2088214187,29106984.734535217,-27594296.525713798,4,-0.05224304228428911,0.5126882088214186
2017-10-23,1852160.1152449874,29451510.936021805,-27599350.820776816,4,0.22441631027722608,0.8521601152449874
2017-10-24,1674553.8008242873,29275117.15888977,-27600563.358065482,4,-0.09589144748277223,0.6745538008242873
2017-10-25,1827122.3199397319,29425550.043582913,-27598427.72364318,4,0.09110995361292296,0.827122319939732
2017-10-26,1721990.842822197,29336681.27655983,-27614690.433737632,4,-0.057539375426710726,0.7219908428221968
2017-10-27,1870285.5002909927,29471387.565135956,-27601102.064844962,4,0.08611814521949102,0.8702855002909926
2017-10-30,1775174.666646126,29373997.33066559,-27598822.66401946,4,-0.05085364433936357,0.7751746666461259
2017-10-31,1586436.1715346605,29191237.717866898,-27604801.546332236,4,-0.10632108414889274,0.5864361715346604
2017-11-01,1746261.753079298,29036099.582910538,-27289837.82983124,3,0.10074504377319382,0.7462617530792979
2017-11-02,1873257.9424351482,29160102.84423828,-27286844.901803132,3,0.07272460106963319,0.8732579424351481
2017-11-03,1843482.6805561844,29121877.31266022,-27278394.632104035,3,-0.015894907585581763,0.8434826805561844
2017-11-06,1884476.2816399364,29161884.993314743,-27277408.711674806,3,0.022237041614833197,0.8844762816399363
2017-11-07,1780418.8504189244,29062443.584203716,-27282024.73378479,3,-0.055218222821280416,0.7804188504189244
2017-11-08,1778281.7258805062,29059579.640626907,-27281297.9147464,3,-0.0012003493098914353,0.7782817258805061
2017-11-09,1821362.920042875,29099498.629570007,-27278135.70952713,3,0.024226304266292464,0.8213629200428749
2017-11-10,1681328.7808865334,28963531.79216385,-27282203.011277314,3,-0.07688425937267085,0.6813287808865334
2017-11-13,1759325.1242607858,29041033.95342827,-27281708.82916748,3,0.04638970334709103,0.7593251242607857
2017-11-14,1733902.9386013772,29015957.176685333,-27282054.238083955,3,-0.014449964539721027,0.7339029386013771
2017-11-15,1684091.5753811623,28974269.211292267,-27290177.635911103,3,-0.028727884422639183,0.6840915753811623
2017-11-17,1589912.9881829014,28881447.523832317,-27291534.535649415,3,-0.05592248579293879,0.5899129881829015
2017-11-20,1343464.797055724,28952664.79253769,-27609199.995481964,4,-0.1550073450301459,0.3434647970557241
2017-11-21,1469890.3017401723,29082739.531993866,-27612849.230253693,4,0.0941040695383435,0.4698903017401723
2017-11-22,1418459.7783446375,29029170.51315308,-27610710.73480844,4,-0.034989361678655406,0.41845977834463755
2017-11-23,1159433.5855424432,28456540.018320084,-27297106.43277764,3,-0.18261088312597873,0.15943358554244313
2017-11-24,1143954.2890965967,28442516.446113586,-27298562.15701699,3,-0.013350740084525414,0.14395428909659658
2017-11-27,1245947.8498876123,28549022.793769836,-27303074.943882223,3,0.08915877300618535,0.2459478498876122
2017-11-28,1121290.7852113312,28423180.133104328,-27301889.347892996,3,-0.10004998578995539,0.12129078521133119
2017-11-29,1241135.728496316,28542337.41760254,-27301201.689106222,3,0.10688123443589825,0.24113572849631582
2017-11-30,1328240.853685147,28632230.43084145,-27303989.5771563,3,0.07018178849332002,0.3282408536851469
2017-12-01,1462766.3911759881,28774705.320596695,-27311938.929420706,3,0.10128098162137222,0.46276639117598806
2017-12-04,1541624.7667253045,28849846.27366066,-27308221.506935354,3,0.05391043711765775,0.5416247667253045
2017-12-05,1450646.5019166498,28758325.60658455,-27307679.1046679,3,-0.059014532441580725,0.4506465019166497
2017-12-06,1444266.6591584745,28747203.618288044,-27302936.95912957,3,-0.004397930681076301,0.4442666591584745
2017-12-07,1402308.3270967035,28702663.68985176,-27300355.362755056,3,-0.029051651781686005,0.4023083270967034
2017-12-08,1621307.3851048974,28924662.709236145,-27303355.324131247,3,0.15617040402348814,0.6213073851048974
2017-12-11,1716170.442241433,29014801.025390625,-27298630.58314919,3,0.05851022329760003,0.716170442241433
2017-12-12,1716298.4730184106,29013173.818588257,-27296875.345569845,3,7.460259996694418e-05,0.7162984730184105
2017-12-13,1719169.271129376,29012801.647186283,-27293632.376056906,3,0.0016726683360130945,0.719169271129376
2017-12-14,1523832.7802598504,28826637.893915176,-27302805.113655325,3,-0.11362260491150067,0.5238327802598504
2017-12-15,1428275.9548604481,28729197.740554806,-27300921.785694357,3,-0.06270820961280776,0.4282759548604482
2017-12-18,1511949.7002542082,28805523.84257317,-27293574.14231896,3,0.05858373874391476,0.5119497002542082
2017-12-19,1472345.9602773252,28771126.270294193,-27298780.310016867,3,-0.02619382111073154,0.4723459602773252
2017-12-20,1574517.0833051233,28876455.60503006,-27301938.521724936,3,0.06939342096510615,0.5745170833051232
2017-12-21,1638466.1616265802,28941504.329442978,-27303038.167816397,3,0.040615042541945146,0.6384661616265801
2017-12-22,1659277.2425591974,28961693.6147213,-27302416.3721621,3,0.012701562851903603,0.6592772425591973
2017-12-25,1655943.495172265,28957527.66728401,-27301584.172111746,3,-0.0020091563371233967,0.6559434951722649
2017-12-26,1654005.3309381036,28956967.20480919,-27302961.873871084,3,-0.001170428966816739,0.6540053309381035
2017-12-27,1629407.5669229059,28931565.73176384,-27302158.164840933,3,-0.014871635269305128,0.6294075669229058
2017-12-28,1631104.5111596612,28936868.757009506,-27305764.245849844,3,0.0010414486045133842,0.6311045111596612
2017-12-29,1543657.255309823,28853314.578533173,-27309657.32322335,3,-0.05361229476808094,0.5436572553098229
2018-01-01,1487946.4925706415,28804525.524377823,-27316579.03180718,3,-0.03609011167961629,0.4879464925706414
2018-01-02,1513898.4443128137,28830571.711063385,-27316673.26675057,3,0.017441454966123482,0.5138984443128136
2018-01-03,1378981.4533174066,28702492.028474808,-27323510.5751574,3,-0.08911891778622472,0.3789814533174065
2018-01-04,1473178.6967694787,28789794.266223907,-27316615.569454428,3,0.06830928960317961,0.47317869676947866
2018-01-05,1514677.864450219,28836292.535066605,-27321614.670616385,3,0.02816981250933348,0.514677864450219
2018-01-08,1607637.8942906884,28928833.603858948,-27321195.70956826,3,0.06137280541444423,0.6076378942906884
2018-01-09,1606178.057330853,28923793.196678165,-27317615.13934731,3,-0.0009080632927476184,0.6061780573308531
2018-01-10,1511679.1547715655,28825291.305780407,-27313612.15100884,3,-0.05883463675025291,0.5116791547715656
2018-01-11,1183748.704332116,28497723.251581192,-27313974.547249075,3,-0.21693125118802337,0.183748704332116
2018-01-12,1143372.0709264306,28463099.122047424,-27319727.051120993,3,-0.03410912574427383,0.14337207092643056
2018-01-15,1086337.6082360772,28423133.462667465,-27336795.854431387,3,-0.04988267961114401,0.08633760823607717
2018-01-16,953055.2746236352,28296917.2000885,-27343861.925464865,3,-0.12268960643722626,-0.04694472537636474
2018-01-17,904719.2753732197,28248752.802610394,-27344033.527237173,3,-0.05071688970978472,-0.09528072462678028
2018-01-18,1153140.9344524173,28805237.025022507,-27652096.09057009,4,0.2745842449048268,0.15314093445241728
2018-01-19,1063313.843950632,28720064.878463745,-27656751.034513112,4,-0.07789775544169775,0.063313843950632
2018-01-22,975547.9416698245,28636829.34641838,-27661281.404748555,4,-0.08253997893483866,-0.024452058330175497
2018-01-23,1044551.7024844948,28708828.240633015,-27664276.53814852,4,0.07073333648427149,0.044551702484494804
2018-01-24,828580.0537914066,28495299.30949211,-27666719.255700704,4,-0.20676013277216798,-0.17141994620859347
2018-01-25,627728.7940800218,27950089.424848557,-27322360.630768534,3,-0.24240416938874165,-0.3722712059199782
2018-01-26,721576.6943782596,28398966.014385223,-27677389.320006963,4,0.149503895923363,-0.27842330562174045
2018-01-29,456032.81629979896,28132008.67176056,-27675975.85546076,4,-0.36800506466920224,-0.543967183700201
2018-01-30,530244.1753238467,28201298.594474792,-27671054.419150945,4,0.1627324972491908,-0.4697558246761533
2018-01-31,479003.3139079837,28155539.333820343,-27676536.01991236,4,-0.09663634944140154,-0.5209966860920163
2018-02-01,595761.362442377,28273278.35559845,-27677516.99315607,4,0.2437520683976364,-0.404238637557623
2018-02-02,644106.8388313118,28327433.794736866,-27683326.955905553,4,0.08114906309254111,-0.3558931611686882
2018-02-05,802504.278796914,28172708.00471306,-27370203.725916144,3,0.2459179602144943,-0.197495721203086
2018-02-06,573638.0687564639,27582945.76406479,-27009307.695308324,2,-0.28519001840533265,-0.42636193124353605
2018-02-07,706300.5736678902,27716282.0994854,-27009981.52581751,2,0.23126516899238014,-0.2936994263321099
2018-02-08,601349.0094274275,27298999.78637695,-26697650.77694952,1,-0.14859334418410364,-0.3986509905725725
2018-02-09,434599.0552037983,27132249.83215332,-26697650.77694952,1,-0.27729313860914095,-0.5654009447962017
2018-02-12,502349.98598992755,27200000.76293945,-26697650.77694952,1,0.1558929546092973,-0.4976500140100725
2018-02-13,474849.8334020369,27172500.61035156,-26697650.77694952,1,-0.054743014541344115,-0.5251501665979631
2018-02-14,243349.2077916889,26940999.98474121,-26697650.77694952,1,-0.48752386402196635,-0.7566507922083111
2018-02-15,-50901.28048956109,26646749.49645996,-26697650.77694952,1,-1.2091696987694056,-1.050901280489561
2018-02-16,-169900.76169073296,26527750.01525879,-26697650.77694952,1,2.337848479579536,-1.1699007616907329
2018-02-19,-132400.3802210064,26565250.396728516,-26697650.77694952,1,-0.22071932519047666,-1.1324003802210063
2018-02-20,-20400.868502256402,26677249.908447266,-26697650.77694952,1,-0.8459153329605043,-1.0204008685022563
2018-02-21,144913.87415826606,0.0,144913.87415826606,0,-8.103318868127507,-0.8550861258417339
2018-02-22,142224.99915063666,26888750.076293945,-26746525.077143308,1,-0.018554986699843345,-0.8577750008493633
2018-02-23,-43024.329462644586,26703500.747680664,-26746525.077143308,1,-1.3025089099636813,-1.0430243294626447
2018-02-26,21943.57943237113,27075677.514076233,-27053733.93464386,2,-1.5100272266049704,-0.9780564205676289
2018-02-27,19983.063456419037,27075139.4033432,-27055156.33988678,2,-0.0893434902903737,-0.9800169365435809
2018-02-28,111364.94111717033,27162258.65483284,-27050893.71371567,2,4.572966395269953,-0.8886350588828297
2018-03-01,-84159.21497642703,26964781.254529953,-27048940.46950638,2,-1.7557065458139167,-1.084159214976427
2018-03-02,-205398.2214957447,26847521.57330513,-27052919.794800874,2,1.4405909864211148,-1.2053982214957446
2018-03-05,-358263.2737189503,26696885.496377945,-27055148.770096894,2,0.7442374676373356,-1.3582632737189502
2018-03-06,-187947.44062721444,308413.5353565216,-496360.97598373605,1,-0.4753929458740582,-1.1879474406272144
2018-03-07,-192619.71279680444,26384250.64086914,-26576870.353665944,1,0.024859461528168536,-1.1926197127968043
2018-03-08,-33091.55357479764,658023.0295658112,-691114.5831406089,2,-0.8282026637133132,-1.0330915535747975
2018-03-09,-30567.03389286715,26946641.325950626,-26977208.359843493,2,-0.07628894413265475,-1.0305670338928672
2018-03-12,89439.76580500888,27069134.83142853,-26979695.06562352,2,-3.9260204349065004,-0.9105602341949911
2018-03-13,-69614.93075489713,26912691.175937656,-26982306.106692553,2,-1.7783442871112536,-1.0696149307548972
2018-03-14,-9232.385760546429,26976309.180259705,-26985541.56602025,2,-0.8673792294205942,-1.0092323857605465
2018-03-15,-97463.94932866166,26888038.516044617,-26985502.465373278,2,9.556745770433789,-1.0974639493286618
2018-03-16,-58172.137480974896,27233445.793390274,-27291617.93087125,3,-0.4031420039751257,-1.058172137480975
2018-03-19,-142582.1790516419,27147857.66601562,-27290439.845067263,3,1.4510390235922337,-1.142582179051642
2018-03-20,-139277.13130116533,27158052.8318882,-27297329.963189363,3,-0.023179949783763032,-1.1392771313011654
2018-03-21,-18423.521375660377,26967370.897531506,-26985794.418907166,2,-0.8677204132254681,-1.0184235213756603
2018-03-22,-156990.9629851551,27144598.543643955,-27301589.50662911,3,7.521224568532187,-1.1569909629851551
2018-03-23,-395885.0083380945,26902993.321418762,-27298878.329756856,3,1.5217057135672767,-1.3958850083380945
2018-03-26,-424693.6914950652,26877301.42474174,-27301995.116236806,3,0.0727703311572927,-1.4246936914950652
2018-03-27,-269334.4236016281,26730973.213911057,-27000307.637512684,2,-0.36581487082259223,-1.2693344236016282
2018-03-28,-269521.0159420939,26727657.914161686,-26997178.93010378,2,0.0006927905388796063,-1.269521015942094
2018-03-29,62629.35394048621,27055007.66634941,-26992378.312408924,2,-1.2323728029948582,-0.9373706460595138
2018-03-30,-19346.582949158736,26970483.51168633,-26989830.094635487,2,-1.3089059958616673,-1.0193465829491588
2018-04-02,-61348.87315929012,27236810.326576233,-27298159.199735522,3,2.171044381351995,-1.0613488731592902
2018-04-03,-189271.70612514095,27108236.730098724,-27297508.436223865,3,2.08517005086147,-1.189271706125141
2018-04-04,-30217.039367557387,27267678.767442703,-27297895.80681026,3,-0.8403509960037093,-1.0302170393675574
2018-04-05,53591.20390713494,27352873.057127003,-27299281.853219867,3,-2.773542512066,-0.9464087960928651
2018-04-06,125955.20637333317,27419508.99362564,-27293553.787252307,3,1.3502962648794674,-0.8740447936266669
2018-04-09,102386.39734089299,27401077.98576355,-27298691.588422656,3,-0.1871205622305272,-0.8976136026591071
2018-04-10,45196.48573696538,27348767.01235771,-27303570.526620746,3,-0.558569430014372,-0.9548035142630347
2018-04-11,134081.4056187861,27441881.29901886,-27307799.893400073,3,1.9666334324998944,-0.8659185943812139
2018-04-12,62697.09489643498,27371267.318725586,-27308570.22382915,3,-0.5323953041282071,-0.9373029051035651
2018-04-13,160767.89520085137,27469695.389270786,-27308927.494069934,3,1.5642000712539041,-0.8392321047991487
2018-04-16,229477.83491909073,27538985.937833782,-27309508.10291469,3,0.4273859506115838,-0.7705221650809093
2018-04-17,112751.58210992737,27743829.041719437,-27631077.45960951,4,-0.5086602496939134,-0.8872484178900726
2018-04-18,106496.19385004317,27734700.053930286,-27628203.860080242,4,-0.05547938346253534,-0.8935038061499568
2018-04-19,192813.1028771393,27501087.456941605,-27308274.354064465,3,0.8105163753423767,-0.8071868971228607
2018-04-20,218099.598562713,27518800.22883415,-27300700.630271435,3,0.13114511051505828,-0.781900401437287
2018-04-23,331274.0072369568,27624127.864837646,-27292853.85760069,3,0.5189115863581073,-0.6687259927630432
2018-04-24,557470.0876832,27843930.929899216,-27286460.842216015,3,0.6828066057245703,-0.44252991231679994
2018-04-25,565737.4447762958,28177163.928747177,-27611426.48397088,4,0.01483013577904102,-0.43426255522370416
2018-04-26,709462.9293858996,28314671.93365097,-27605209.00426507,4,0.254049799843876,-0.2905370706141004
2018-04-27,696367.6697194531,28297484.51709747,-27601116.847378016,4,-0.018457990014758785,-0.3036323302805469
2018-04-30,648483.1160485735,28242842.346429825,-27594359.23038125,4,-0.0687633210918176,-0.35151688395142644
2018-05-01,705534.1190278521,28297870.54657936,-27592336.427551508,4,0.08797608074503094,-0.2944658809721479
2018-05-02,849443.9011991016,28429152.607917786,-27579708.706718683,4,0.20397281760029018,-0.15055609880089837
2018-05-03,841014.9401605121,28416922.479867935,-27575907.539707422,4,-0.00992291665958267,-0.15898505983948785
2018-05-04,656559.6944272509,28234306.33544922,-27577746.641021967,4,-0.21932457668119065,-0.34344030557274907
2018-05-07,671057.0043504194,28245070.54686546,-27574013.54251504,4,0.02208071870116113,-0.3289429956495806
2018-05-08,620458.204168084,28195327.848196033,-27574869.64402795,4,-0.07540164226631518,-0.37954179583191605
2018-05-09,644402.9992997673,28215133.696794514,-27570730.697494745,4,0.03859211623092129,-0.3555970007002327
2018-05-10,848532.0395410088,28417788.71417046,-27569256.67462945,4,0.3167723310770678,-0.15146796045899125
2018-05-11,742557.1268975725,28314267.069101334,-27571709.94220376,4,-0.12489205793662261,-0.2574428731024274
2018-05-14,716711.2118184557,28291673.183441162,-27574961.971622705,4,-0.03480663526468586,-0.28328878818154424
