Date,EURUSD_signal,EURUSD_score,EURUSD_rate_diff,GBPUSD_signal,GBPUSD_score,GBPUSD_rate_diff,USDCAD_signal,USDCAD_score,USDCAD_rate_diff,USDJPY_signal,USDJPY_score,USDJPY_rate_diff
2017-06-15,-1,-0.05793434363524377,-1.44,-1,-0.04468272522047736,-0.64,1,0.009732787545099413,0.29000000000000004,1,0.03558274295584535,0.74
2017-06-16,-1,-0.05811531494573846,-1.44,-1,-0.04509533104878296,-0.64,1,0.009832580512902088,0.29000000000000004,1,0.032187355390180354,0.74
2017-06-19,-1,-0.05619947815361124,-1.44,-1,-0.04485805019664677,-0.64,1,0.010297731614925199,0.29000000000000004,1,0.032353808206477035,0.74
2017-06-20,-1,-0.05302369851277445,-1.44,-1,-0.04442243160545956,-0.64,1,0.010452354014460076,0.29000000000000004,1,0.03289619680646348,0.74
2017-06-21,-1,-0.05507612007356956,-1.44,-1,-0.04316698703149808,-0.64,1,0.010144971827997297,0.29000000000000004,1,0.032010126274349605,0.74
2017-06-22,-1,-0.05489288200492203,-1.44,-1,-0.04317999398151789,-0.64,1,0.009961167945007149,0.29000000000000004,1,0.033215950804928854,0.74
2017-06-23,-1,-0.05463649446645828,-1.44,-1,-0.04374810346372499,-0.64,1,0.008837786543810705,0.29000000000000004,1,0.033306500083260235,0.74
2017-06-26,-1,-0.05664214506700658,-1.44,-1,-0.04533069779088656,-0.64,1,0.008807313182030957,0.29000000000000004,1,0.034052540029271765,0.74
2017-06-27,-1,-0.05717009075825157,-1.44,-1,-0.045149575276642276,-0.64,1,0.009384155426774943,0.29000000000000004,1,0.03418500828026971,0.74
2017-06-28,-1,-0.05238054813459937,-1.44,-1,-0.04554312374129152,-0.64,1,0.008786174976745185,0.29000000000000004,1,0.03617890017883618,0.74
2017-06-29,-1,-0.05306418961041279,-1.44,-1,-0.045198043361097485,-0.64,1,0.006679004474853517,0.29000000000000004,1,0.04096109845163299,0.74
2017-06-30,-1,-0.05442197005051032,-1.44,-1,-0.04546271260258819,-0.64,1,0.006555122922505059,0.29000000000000004,1,0.039760591859797974,0.74
2017-07-03,-1,-0.06138859705220288,-1.5499999999999998,-1,-0.05377765704564875,-0.7499999999999999,0,-0.0024125643438408445,-0.10000000000000009,1,0.04706331118880898,0.8499999999999999
2017-07-04,-1,-0.059379218578526786,-1.5499999999999998,-1,-0.052190795323175325,-0.7499999999999999,0,-0.0020873469822691696,-0.10000000000000009,1,0.04619587530139974,0.8499999999999999
2017-07-05,-1,-0.06155912224097539,-1.5499999999999998,-1,-0.052132347230136676,-0.7499999999999999,0,-0.0019879530433170685,-0.10000000000000009,1,0.04866672195946508,0.8499999999999999
2017-07-06,-1,-0.06284958465385238,-1.5499999999999998,-1,-0.05147503458811168,-0.7499999999999999,0,-0.002194705920299094,-0.10000000000000009,1,0.048971671612271,0.8499999999999999
2017-07-07,-1,-0.06214870294577966,-1.5499999999999998,-1,-0.054841392351616336,-0.7499999999999999,0,-0.0024372488720128802,-0.10000000000000009,1,0.04901615366139705,0.8499999999999999
2017-07-10,-1,-0.06224820135119799,-1.5499999999999998,-1,-0.05430858554162162,-0.7499999999999999,0,-0.0021637578217469796,-0.10000000000000009,1,0.04874283968516824,0.8499999999999999
2017-07-12,-1,-0.06316778053669884,-1.5499999999999998,-1,-0.054413605186893345,-0.7499999999999999,0,-0.0022099557697278873,-0.10000000000000009,1,0.04870462312252505,0.8499999999999999
2017-07-13,-1,-0.06018372948666338,-1.5499999999999998,-1,-0.05376227921571696,-0.7499999999999999,0,-0.0014159628606871897,-0.10000000000000009,1,0.04796518475893051,0.8499999999999999
2017-07-14,-1,-0.06239936136021392,-1.5499999999999998,-1,-0.05448136306687457,-0.7499999999999999,0,-0.0014776532906227763,-0.10000000000000009,1,0.04875437984164093,0.8499999999999999
2017-07-17,-1,-0.06256043279140047,-1.5499999999999998,-1,-0.05421996258380328,-0.7499999999999999,0,-0.00141103240115196,-0.10000000000000009,1,0.04406868364002293,0.8499999999999999
2017-07-18,-1,-0.06386436650409373,-1.5499999999999998,-1,-0.052965150649817334,-0.7499999999999999,0,-0.0011938544483259934,-0.10000000000000009,1,0.04672727295607942,0.8499999999999999
2017-07-19,-1,-0.06355861396791886,-1.5499999999999998,-1,-0.0528206148814592,-0.7499999999999999,0,-0.0011210454654995367,-0.10000000000000009,1,0.044256650446167924,0.8499999999999999
2017-07-20,-1,-0.0627840263616916,-1.5499999999999998,-1,-0.053826881001751016,-0.7499999999999999,0,-0.0011023879478755097,-0.10000000000000009,1,0.046573060035570234,0.8499999999999999
2017-07-21,-1,-0.05895120729571692,-1.5499999999999998,-1,-0.0524893723128401,-0.7499999999999999,0,-0.0013297190949955217,-0.10000000000000009,1,0.04685822089014214,0.8499999999999999
2017-07-24,-1,-0.06377081631534051,-1.5499999999999998,-1,-0.057911859318474444,-0.7499999999999999,0,-0.001364213746552048,-0.10000000000000009,1,0.04346475317812853,0.8499999999999999
2017-07-25,-1,-0.06043696254354123,-1.5499999999999998,-1,-0.05738937224625369,-0.7499999999999999,0,-0.001381271592276256,-0.10000000000000009,1,0.04400711359282007,0.8499999999999999
2017-07-26,-1,-0.06092356290482989,-1.5499999999999998,-1,-0.04343948972516451,-0.7499999999999999,0,-0.0017838509513720146,-0.10000000000000009,1,0.039074552129680404,0.8499999999999999
2017-07-27,-1,-0.05720587150920966,-1.5499999999999998,-1,-0.04186788362409628,-0.7499999999999999,0,-0.0018235705804128025,-0.10000000000000009,1,0.03581123067919294,0.8499999999999999
2017-07-28,-1,-0.0543742561707256,-1.5499999999999998,-1,-0.039404844056553916,-0.7499999999999999,0,-0.001434337723748245,-0.10000000000000009,1,0.03663206765064183,0.8499999999999999
2017-07-31,-1,-0.058224912165897154,-1.5499999999999998,-1,-0.03823996595251656,-0.7499999999999999,0,-0.0013628906746919788,-0.10000000000000009,1,0.0411072023721638,0.8499999999999999
2017-08-01,-1,-0.059069971738264906,-1.56,-1,-0.038413655360089484,-0.7599999999999999,0,-0.0010853415132887855,-0.09000000000000008,1,0.04108297601882006,0.8599999999999999
2017-08-02,-1,-0.06374377831445657,-1.56,-1,-0.03979168725922883,-0.7599999999999999,0,-0.0010042855359800303,-0.09000000000000008,1,0.04131879128480756,0.8599999999999999
2017-08-03,-1,-0.06486997021990594,-1.56,-1,-0.042806983911399886,-0.7599999999999999,0,-0.001086812191143156,-0.09000000000000008,1,0.04208071139358631,0.8599999999999999
2017-08-04,-1,-0.06542874917263215,-1.56,-1,-0.03824289078305819,-0.7599999999999999,0,-0.0012653322312752508,-0.09000000000000008,1,0.03868450008014866,0.8599999999999999
2017-08-07,-1,-0.0541190174056667,-1.56,-1,-0.03489528629543135,-0.7599999999999999,0,-0.0011250469596544607,-0.09000000000000008,1,0.03751347713729257,0.8599999999999999
2017-08-08,-1,-0.05517555338197638,-1.56,-1,-0.035958858432204206,-0.7599999999999999,0,-0.0011437649399028884,-0.09000000000000008,1,0.03664496363612085,0.8599999999999999
2017-08-09,-1,-0.05202245845795031,-1.56,-1,-0.035277356331014156,-0.7599999999999999,0,-0.001134611822156101,-0.09000000000000008,1,0.03635452021759676,0.8599999999999999
2017-08-10,-1,-0.06573028893667607,-1.56,-1,-0.03639207306348596,-0.7599999999999999,0,-0.001228021242380848,-0.09000000000000008,1,0.03391141969854119,0.8599999999999999
2017-08-11,-1,-0.06668795675061055,-1.56,-1,-0.035508189910015975,-0.7599999999999999,0,-0.0017407856700612022,-0.09000000000000008,1,0.029995002032525326,0.8599999999999999
2017-08-14,-1,-0.06676227958953915,-1.56,-1,-0.035223477853760454,-0.7599999999999999,0,-0.0016734596191448597,-0.09000000000000008,1,0.030932711688731754,0.8599999999999999
2017-08-15,-1,-0.0642452058000899,-1.56,-1,-0.035041583280848526,-0.7599999999999999,0,-0.0015108668900969224,-0.09000000000000008,1,0.030021441207893178,0.8599999999999999
2017-08-16,-1,-0.06392797148025633,-1.56,-1,-0.03336831590327881,-0.7599999999999999,0,-0.0015239597591061292,-0.09000000000000008,1,0.03341356161460324,0.8599999999999999
2017-08-17,-1,-0.06490102616309375,-1.56,-1,-0.03349713210152226,-0.7599999999999999,0,-0.001045342295700943,-0.09000000000000008,1,0.03255425658439261,0.8599999999999999
2017-08-18,-1,-0.05976084340632028,-1.56,-1,-0.03369217881418172,-0.7599999999999999,0,-0.0009330662810764105,-0.09000000000000008,1,0.03138963099653605,0.8599999999999999
2017-08-21,-1,-0.06190572369027046,-1.56,-1,-0.03381926434521306,-0.7599999999999999,0,-0.0006826703871108048,-0.09000000000000008,1,0.03218507025186656,0.8599999999999999
2017-08-22,-1,-0.06299244007588709,-1.56,-1,-0.034993841286471414,-0.7599999999999999,0,-0.0009249676851746907,-0.09000000000000008,1,0.033990806572730826,0.8599999999999999
2017-08-23,-1,-0.06208509856861515,-1.56,-1,-0.03350187646825058,-0.7599999999999999,0,-0.0009738997157787633,-0.09000000000000008,1,0.03157231692655779,0.8599999999999999
2017-08-24,-1,-0.06335116935537746,-1.56,-1,-0.032855313869545835,-0.7599999999999999,0,-0.0018427905386784011,-0.09000000000000008,1,0.0305267467256423,0.8599999999999999
2017-08-25,-1,-0.06378532031247386,-1.56,-1,-0.033798999823738955,-0.7599999999999999,0,-0.0017790832686526473,-0.09000000000000008,1,0.0297183021420052,0.8599999999999999
2017-08-28,-1,-0.05633482651092412,-1.56,-1,-0.03770694508593154,-0.7599999999999999,0,-0.0019959341845988757,-0.09000000000000008,1,0.03214413813768794,0.8599999999999999
2017-08-29,-1,-0.05562689403152857,-1.56,-1,-0.03789619817499621,-0.7599999999999999,0,-0.0020502724096123754,-0.09000000000000008,1,0.031284701774584846,0.8599999999999999
2017-08-30,-1,-0.058077198036226844,-1.56,-1,-0.03780360204795383,-0.7599999999999999,0,-0.002181588363056427,-0.09000000000000008,1,0.029098534597812444,0.8599999999999999
2017-08-31,-1,-0.0526898914071304,-1.56,-1,-0.03757161535621718,-0.7599999999999999,0,-0.0017061067992005347,-0.09000000000000008,1,0.02798890393660316,0.8599999999999999
2017-09-01,-1,-0.056774313486839895,-1.5499999999999998,-1,-0.038825400448687854,-0.7499999999999999,0,-0.0008557354141494714,-0.10000000000000009,1,0.027866345892076975,0.8499999999999999
2017-09-04,-1,-0.05836667433221157,-1.5499999999999998,-1,-0.04017652048889674,-0.7499999999999999,0,-0.000643141192134223,-0.10000000000000009,1,0.028700482704790826,0.8499999999999999
2017-09-05,-1,-0.05970938360957099,-1.5499999999999998,-1,-0.03971472434515128,-0.7499999999999999,0,-0.0006107821097644097,-0.10000000000000009,1,0.02900854608022969,0.8499999999999999
2017-09-06,-1,-0.060565422979264406,-1.5499999999999998,-1,-0.03800287806605765,-0.7499999999999999,0,-0.0005427104383010722,-0.10000000000000009,1,0.027103298136784273,0.8499999999999999
2017-09-07,-1,-0.06406300462542314,-1.5499999999999998,-1,-0.039555145462828345,-0.7499999999999999,0,-2.186486601022525e-05,-0.10000000000000009,1,0.02806861658195593,0.8499999999999999
2017-09-08,-1,-0.061757096403356304,-1.5499999999999998,-1,-0.039990219571111346,-0.7499999999999999,0,-0.0,-0.10000000000000009,1,0.026542168569160828,0.8499999999999999
2017-09-11,-1,-0.061980815068547954,-1.5499999999999998,-1,-0.039650551236478676,-0.7499999999999999,0,-3.662261431236998e-05,-0.10000000000000009,1,0.027034479981421104,0.8499999999999999
2017-09-12,-1,-0.0623884750249864,-1.5499999999999998,-1,-0.04014827223074263,-0.7499999999999999,0,-0.00010459543568580653,-0.10000000000000009,1,0.02365634057065554,0.8499999999999999
2017-09-13,-1,-0.06325353989153054,-1.5499999999999998,-1,-0.03875528727341276,-0.7499999999999999,0,-0.0,-0.10000000000000009,1,0.02206596499946689,0.8499999999999999
2017-09-14,-1,-0.057920949535538176,-1.5499999999999998,-1,-0.036545467825649644,-0.7499999999999999,0,-4.5301301464150076e-05,-0.10000000000000009,1,0.022653880575114548,0.8499999999999999
2017-09-15,-1,-0.05928253853353194,-1.5499999999999998,-1,-0.03236081319112816,-0.7499999999999999,0,-4.605938708937817e-05,-0.10000000000000009,1,0.02359799105751623,0.8499999999999999
2017-09-18,-1,-0.06610896434499554,-1.5499999999999998,-1,-0.03062561836572365,-0.7499999999999999,0,-0.0002122151558424329,-0.10000000000000009,1,0.02231746449461625,0.8499999999999999
2017-09-19,-1,-0.06558756399667559,-1.5499999999999998,-1,-0.029352996527184066,-0.7499999999999999,0,-0.0,-0.10000000000000009,1,0.022513015209628482,0.8499999999999999
2017-09-20,-1,-0.06825063717879275,-1.5499999999999998,-1,-0.03053477250879843,-0.7499999999999999,0,-0.0,-0.10000000000000009,1,0.023255085142740165,0.8499999999999999
2017-09-21,-1,-0.05626880957755116,-1.5499999999999998,-1,-0.0302077720092305,-0.7499999999999999,0,-0.0,-0.10000000000000009,1,0.02230185599319139,0.8499999999999999
2017-09-22,-1,-0.05484460737810101,-1.5499999999999998,-1,-0.030261667049101357,-0.7499999999999999,0,-0.0001021840986067846,-0.10000000000000009,1,0.024576775059681543,0.8499999999999999
2017-09-25,-1,-0.05371123883393075,-1.5499999999999998,-1,-0.028051734022713718,-0.7499999999999999,0,-0.00015680943070359963,-0.10000000000000009,1,0.024634015953256577,0.8499999999999999
2017-09-26,-1,-0.05115217146398215,-1.5499999999999998,-1,-0.02804654637163628,-0.7499999999999999,0,-0.0002618026552847902,-0.10000000000000009,1,0.024137747548360625,0.8499999999999999
2017-09-27,-1,-0.04823106564071167,-1.5499999999999998,-1,-0.03003479924201243,-0.7499999999999999,0,-0.00030408327669111725,-0.10000000000000009,1,0.024044438939133866,0.8499999999999999
2017-09-28,-1,-0.048578248470419735,-1.5499999999999998,-1,-0.029009821911645518,-0.7499999999999999,0,-0.00021454347750023484,-0.10000000000000009,1,0.024677854790376992,0.8499999999999999
2017-09-29,-1,-0.050109203188375855,-1.5499999999999998,-1,-0.02940202510936256,-0.7499999999999999,0,-0.0003170171774277863,-0.10000000000000009,1,0.02557057881757451,0.8499999999999999
2017-10-02,-1,-0.051312248737905235,-1.5499999999999998,-1,-0.028579210604924885,-0.7499999999999999,0,-0.0005673998222380384,-0.10000000000000009,1,0.025907923322885766,0.8499999999999999
2017-10-03,-1,-0.04906934501666388,-1.5499999999999998,-1,-0.02520902131618192,-0.7499999999999999,0,-0.0005109587662395146,-0.10000000000000009,1,0.02663029668587418,0.8499999999999999
2017-10-04,-1,-0.0499376671439874,-1.5499999999999998,-1,-0.025364227519190225,-0.7499999999999999,0,-0.0004923883393296533,-0.10000000000000009,1,0.028665940058971374,0.8499999999999999
2017-10-05,-1,-0.05157109047709087,-1.5499999999999998,-1,-0.02539091484226021,-0.7499999999999999,0,-0.0005183234229086032,-0.10000000000000009,1,0.030729165079709738,0.8499999999999999
2017-10-06,-1,-0.048817039564573256,-1.5499999999999998,-1,-0.021751883523261316,-0.7499999999999999,0,-0.00025541440770445513,-0.10000000000000009,1,0.031893463001826244,0.8499999999999999
2017-10-09,-1,-0.061629008771818074,-1.5499999999999998,-1,-0.022301038457998905,-0.7499999999999999,0,-0.0002780744262852823,-0.10000000000000009,1,0.0316895284513385,0.8499999999999999
2017-10-10,-1,-0.06272553024062673,-1.5499999999999998,-1,-0.022359898354391238,-0.7499999999999999,0,-0.00033823930572592233,-0.10000000000000009,1,0.03248481527482506,0.8499999999999999
2017-10-11,-1,-0.060033199395234785,-1.5499999999999998,-1,-0.02159431008768308,-0.7499999999999999,0,-0.00025137771073168705,-0.10000000000000009,1,0.03375339279512013,0.8499999999999999
2017-10-12,-1,-0.06362521736928889,-1.5499999999999998,-1,-0.022140003399086866,-0.7499999999999999,0,-0.0006426836211414843,-0.10000000000000009,1,0.03462996169842676,0.8499999999999999
2017-10-13,-1,-0.062181206071355716,-1.5499999999999998,-1,-0.02129144139092519,-0.7499999999999999,0,-0.0015621614037468403,-0.10000000000000009,1,0.03525408639525697,0.8499999999999999
2017-10-16,-1,-0.06188061862200197,-1.5499999999999998,-1,-0.020564897110203685,-0.7499999999999999,0,-0.0019566027240078597,-0.10000000000000009,1,0.03377048234464919,0.8499999999999999
2017-10-17,-1,-0.06115579486849392,-1.5499999999999998,-1,-0.020752841206186583,-0.7499999999999999,0,-0.0019030235950811838,-0.10000000000000009,1,0.03363523651523052,0.8499999999999999
2017-10-18,-1,-0.060765970559637665,-1.5499999999999998,-1,-0.021616736807502573,-0.7499999999999999,0,-0.0019592092748076523,-0.10000000000000009,1,0.03877800275314001,0.8499999999999999
2017-10-19,-1,-0.06261776616915682,-1.5499999999999998,-1,-0.021812701178835,-0.7499999999999999,0,-0.0027957051313495006,-0.10000000000000009,1,0.03776943167995395,0.8499999999999999
2017-10-20,-1,-0.0670189537031921,-1.5499999999999998,-1,-0.02084015660447821,-0.7499999999999999,0,-0.0038228598070306195,-0.10000000000000009,1,0.04010923482460693,0.8499999999999999
2017-10-23,-1,-0.06120200048021344,-1.5499999999999998,-1,-0.022395132901916713,-0.7499999999999999,0,-0.0028839010396216926,-0.10000000000000009,1,0.037274125761762034,0.8499999999999999
2017-10-24,-1,-0.06380003342728431,-1.5499999999999998,-1,-0.02271593958337877,-0.7499999999999999,0,-0.003059189595430743,-0.10000000000000009,1,0.038294471485862604,0.8499999999999999
2017-10-25,-1,-0.06521069401549297,-1.5499999999999998,-1,-0.023884525192131197,-0.7499999999999999,0,-0.003213399166641408,-0.10000000000000009,1,0.03920789505090899,0.8499999999999999
2017-10-26,-1,-0.06792046914379617,-1.5499999999999998,-1,-0.022814460959977394,-0.7499999999999999,0,-0.0027121203767838235,-0.10000000000000009,1,0.037699300539560575,0.8499999999999999
2017-10-27,-1,-0.047623809220923415,-1.5499999999999998,-1,-0.02474771302443393,-0.7499999999999999,0,-0.0027568827919170424,-0.10000000000000009,1,0.039682687119447724,0.8499999999999999
2017-10-30,-1,-0.04696261622161636,-1.5499999999999998,-1,-0.030583083206014782,-0.7499999999999999,0,-0.002663439137778074,-0.10000000000000009,1,0.04294036183154904,0.8499999999999999
2017-10-31,-1,-0.047203756377220046,-1.5499999999999998,-1,-0.030860265815972142,-0.7499999999999999,0,-0.0028079028650731417,-0.10000000000000009,1,0.040083045526832485,0.8499999999999999
2017-11-01,-1,-0.048248641618853325,-1.56,-1,-0.030670744071347737,-0.7599999999999999,0,-0.0024813770700340704,-0.09000000000000008,1,0.04005753706326184,0.8599999999999999
2017-11-02,-1,-0.053991837155399805,-1.56,-1,-0.030379998008762753,-0.7599999999999999,0,-0.002487624790441433,-0.09000000000000008,1,0.04271012059170643,0.8599999999999999
2017-11-03,-1,-0.05785238818915083,-1.56,-1,-0.025515991288861808,-0.7599999999999999,0,-0.002181970302845051,-0.09000000000000008,1,0.04257291456137322,0.8599999999999999
2017-11-06,-1,-0.05595171027128908,-1.56,-1,-0.02603608292694762,-0.7599999999999999,0,-0.002018054664530883,-0.09000000000000008,1,0.04296306721330221,0.8599999999999999
2017-11-07,-1,-0.0580347360494736,-1.56,-1,-0.024421173896847097,-0.7599999999999999,0,-0.0018574463011270337,-0.09000000000000008,1,0.043563145771583295,0.8599999999999999
2017-11-08,-1,-0.05892067504418151,-1.56,-1,-0.02408927226997324,-0.7599999999999999,0,-0.0018612192328714516,-0.09000000000000008,1,0.04498430147383463,0.8599999999999999
2017-11-09,-1,-0.0586242412612818,-1.56,-1,-0.02345668646404034,-0.7599999999999999,0,-0.0022916386039449964,-0.09000000000000008,1,0.045709427646558304,0.8599999999999999
2017-11-10,-1,-0.05893625427544497,-1.56,-1,-0.02348602394988875,-0.7599999999999999,0,-0.0022387692640002616,-0.09000000000000008,1,0.04476291698541476,0.8599999999999999
2017-11-13,-1,-0.05974900500956545,-1.56,-1,-0.023293956975628954,-0.7599999999999999,0,-0.0022803117286568737,-0.09000000000000008,1,0.04531936610699029,0.8599999999999999
2017-11-14,-1,-0.06297267129309901,-1.56,-1,-0.025375285421644564,-0.7599999999999999,0,-0.0022783302235170628,-0.09000000000000008,1,0.04482535346420419,0.8599999999999999
2017-11-15,-1,-0.05564826527385311,-1.56,-1,-0.025833321641091228,-0.7599999999999999,0,-0.002338328781997937,-0.09000000000000008,1,0.044462953124511595,0.8599999999999999
2017-11-17,-1,-0.054988402551273914,-1.56,-1,-0.02566420433353431,-0.7599999999999999,0,-0.0023754646352348563,-0.09000000000000008,1,0.04263017899924905,0.8599999999999999
2017-11-20,-1,-0.05357916625359361,-1.56,-1,-0.028511166662584683,-0.7599999999999999,0,-0.002658877045777591,-0.09000000000000008,1,0.03887164237199301,0.8599999999999999
2017-11-21,-1,-0.05547966550854151,-1.56,-1,-0.02847189395106173,-0.7599999999999999,0,-0.0026488699507899952,-0.09000000000000008,1,0.03729429733720288,0.8599999999999999
2017-11-22,-1,-0.05533568565026348,-1.56,-1,-0.028909525852674367,-0.7599999999999999,0,-0.0025303346221544343,-0.09000000000000008,1,0.03770438423791375,0.8599999999999999
2017-11-23,-1,-0.05606677958490757,-1.56,-1,-0.02976089862903516,-0.7599999999999999,0,-0.0023480416457932625,-0.09000000000000008,1,0.03348887303415762,0.8599999999999999
2017-11-24,-1,-0.0563259809537008,-1.56,-1,-0.02886590941141722,-0.7599999999999999,0,-0.00247555539276194,-0.09000000000000008,1,0.0338254938630597,0.8599999999999999
2017-11-27,-1,-0.057617244269051564,-1.56,-1,-0.029944830221637665,-0.7599999999999999,0,-0.0024560755006035823,-0.09000000000000008,1,0.033228548781757385,0.8599999999999999
2017-11-28,-1,-0.05767020305769409,-1.56,-1,-0.029997096638276547,-0.7599999999999999,0,-0.002442041977763105,-0.09000000000000008,1,0.03279432870392052,0.8599999999999999
2017-11-29,-1,-0.05458984378479325,-1.56,-1,-0.029739127456937006,-0.7599999999999999,0,-0.0024468468257009776,-0.09000000000000008,1,0.033515378162634765,0.8599999999999999
2017-11-30,-1,-0.05500750949027781,-1.56,-1,-0.029907129121974005,-0.7599999999999999,0,-0.002437402409296101,-0.09000000000000008,1,0.0328854866745786,0.8599999999999999
2017-12-01,-1,-0.060009348446315815,-1.7000000000000002,-1,-0.034329855104035314,-0.9,0,0.001412575619003852,0.050000000000000044,1,0.03936668701126765,1.0
2017-12-04,-1,-0.05962810262789193,-1.7000000000000002,-1,-0.036179506345703244,-0.9,0,0.0006857353530726542,0.050000000000000044,1,0.03987910793426353,1.0
2017-12-05,-1,-0.06634699752888283,-1.7000000000000002,-1,-0.035867073565230764,-0.9,0,0.0011267590152827887,0.050000000000000044,1,0.04537373632998181,1.0
2017-12-06,-1,-0.06492111459505802,-1.7000000000000002,-1,-0.03384149822039508,-0.9,0,0.0011387676197143108,0.050000000000000044,1,0.04741437478582754,1.0
2017-12-07,-1,-0.0640626001315881,-1.7000000000000002,-1,-0.03493577227475168,-0.9,0,0.0009947951269849529,0.050000000000000044,1,0.04868562580813765,1.0
2017-12-08,-1,-0.06544637735213417,-1.7000000000000002,-1,-0.03851297064344009,-0.9,0,0.0012333781380988156,0.050000000000000044,1,0.04693991739614635,1.0
2017-12-11,-1,-0.08927905571281276,-1.7000000000000002,-1,-0.04054368804514262,-0.9,0,0.0013136536972610266,0.050000000000000044,1,0.04880489359131579,1.0
2017-12-12,-1,-0.09034884653031285,-1.7000000000000002,-1,-0.03981093604885571,-0.9,0,0.0013132431687199137,0.050000000000000044,1,0.048915523788100206,1.0
2017-12-13,-1,-0.08983004647556307,-1.7000000000000002,-1,-0.04049964705619621,-0.9,0,0.0013015767457576085,0.050000000000000044,1,0.05120791019956193,1.0
2017-12-14,-1,-0.08275401429726507,-1.7000000000000002,-1,-0.04059712188338993,-0.9,0,0.001329692984346758,0.050000000000000044,1,0.049893131568017064,1.0
2017-12-15,-1,-0.07914974449547002,-1.7000000000000002,-1,-0.04076081545692111,-0.9,0,0.0013125868081397742,0.050000000000000044,1,0.05055622223723486,1.0
2017-12-18,-1,-0.0791616404690799,-1.7000000000000002,-1,-0.04688509173630753,-0.9,0,0.001280812269164949,0.050000000000000044,1,0.05181502369438517,1.0
2017-12-19,-1,-0.08079131012210444,-1.7000000000000002,-1,-0.04642726831223811,-0.9,0,0.0013257970809671595,0.050000000000000044,1,0.05104772105552454,1.0
2017-12-20,-1,-0.08017545646116081,-1.7000000000000002,-1,-0.048512845065371554,-0.9,0,0.001400833888603453,0.050000000000000044,1,0.05159522112463732,1.0
2017-12-21,-1,-0.07908210591166968,-1.7000000000000002,-1,-0.04750410202735774,-0.9,0,0.0013802575894748433,0.050000000000000044,1,0.05298989933266669,1.0
2017-12-22,-1,-0.07738435007613972,-1.7000000000000002,-1,-0.048933588051272396,-0.9,0,0.0011898838882680313,0.050000000000000044,1,0.05327018649473101,1.0
2017-12-25,-1,-0.07719487833257856,-1.7000000000000002,-1,-0.048576162830392414,-0.9,0,0.0012407486767044395,0.050000000000000044,1,0.053890724721747454,1.0
2017-12-26,-1,-0.07792397479078167,-1.7000000000000002,-1,-0.0490059366597755,-0.9,0,0.0012249752809205562,0.050000000000000044,1,0.05498518641640496,1.0
2017-12-27,-1,-0.07842947960097471,-1.7000000000000002,-1,-0.04850197142285452,-0.9,0,0.0012277947879363504,0.050000000000000044,1,0.054198538444908864,1.0
2017-12-28,-1,-0.09021375951850297,-1.7000000000000002,-1,-0.04833242097939831,-0.9,0,0.001176585797259058,0.050000000000000044,1,0.05385372839351349,1.0
2017-12-29,-1,-0.08934510380258995,-1.7000000000000002,-1,-0.04762053765611917,-0.9,0,0.0010295761293447271,0.050000000000000044,1,0.052703907241585225,1.0
2018-01-01,-1,-0.09730444053599911,-1.81,-1,-0.05351613583026065,-1.0099999999999998,0,-0.0019822381257427425,-0.09000000000000008,1,0.0621432667054948,1.1099999999999999
2018-01-02,-1,-0.09705163352326047,-1.81,-1,-0.0539456816781777,-1.0099999999999998,0,-0.00200841162598179,-0.09000000000000008,1,0.06414828394225779,1.1099999999999999
2018-01-03,-1,-0.09637201938133408,-1.81,-1,-0.05403958921238307,-1.0099999999999998,0,-0.0019403597034012073,-0.09000000000000008,1,0.062152673792175185,1.1099999999999999
2018-01-04,-1,-0.09505766822216527,-1.81,-1,-0.05199304230189909,-1.0099999999999998,0,-0.001962458772337371,-0.09000000000000008,1,0.06825744196384169,1.1099999999999999
2018-01-05,-1,-0.08881235253098056,-1.81,-1,-0.05118448753190845,-1.0099999999999998,0,-0.0018166393414117386,-0.09000000000000008,1,0.06695414997369528,1.1099999999999999
2018-01-08,-1,-0.09147897233702058,-1.81,-1,-0.05242968262422033,-1.0099999999999998,0,-0.0015037259105369538,-0.09000000000000008,1,0.06715434249211755,1.1099999999999999
2018-01-09,-1,-0.0858065388431039,-1.81,-1,-0.05283415160027596,-1.0099999999999998,0,-0.0015807499607512006,-0.09000000000000008,1,0.06889403595550601,1.1099999999999999
2018-01-10,-1,-0.08026040923836043,-1.81,-1,-0.0525247891044477,-1.0099999999999998,0,-0.0015790316631354273,-0.09000000000000008,1,0.06815422033934924,1.1099999999999999
2018-01-11,-1,-0.07686092723925664,-1.81,-1,-0.05178470417771922,-1.0099999999999998,0,-0.0015693694071388545,-0.09000000000000008,1,0.05891868166301064,1.1099999999999999
2018-01-12,-1,-0.07174639869732911,-1.81,-1,-0.05524650456114817,-1.0099999999999998,0,-0.00163085642250318,-0.09000000000000008,1,0.06085952275692476,1.1099999999999999
2018-01-15,-1,-0.056571710490182954,-1.81,-1,-0.04909556040153219,-1.0099999999999998,0,-0.0024261714316222093,-0.09000000000000008,1,0.06052044641246961,1.1099999999999999
2018-01-16,-1,-0.04895763262478136,-1.81,-1,-0.04850590882211273,-1.0099999999999998,0,-0.0024212608606163084,-0.09000000000000008,1,0.05931108439104885,1.1099999999999999
2018-01-17,-1,-0.05061171789105858,-1.81,-1,-0.04981491926798138,-1.0099999999999998,0,-0.002436570323041414,-0.09000000000000008,1,0.05825891003594321,1.1099999999999999
